video_name,phase,extraversion,neuroticism,agreeableness,conscientiousness,openness
PWAe9M2SxT8.003.mp4,train,2,1,0,0,1
mKsGK9nCTxw.000.mp4,train,2,1,0,2,1
SG2QAh_50ek.005.mp4,train,1,1,0,3,1
s1DOqsQoN5s.002.mp4,train,0,0,0,0,0
8qDKGnABATw.001.mp4,train,2,3,3,3,2
9QOFKbaPX3M.002.mp4,train,0,0,1,0,0
8aLr0vNobr4.004.mp4,train,0,1,1,2,1
cvg03XGFjCk.001.mp4,train,3,2,3,3,3
oe1PZxExhzc.003.mp4,train,0,1,2,1,1
vNZJSHliTR4.001.mp4,train,2,1,1,2,0
NXG4n1pr4Ok.004.mp4,train,2,2,2,1,2
r1v6EmZv7-o.005.mp4,train,1,1,2,2,0
syTTeox8Yaw.002.mp4,train,1,1,1,1,2
m4-vvEeWP8s.000.mp4,train,1,1,1,3,2
Q0C0OU-j4DA.004.mp4,train,1,1,0,0,3
LNM1i-a9q_A.004.mp4,train,2,3,3,2,2
qMARpi60Hhs.000.mp4,train,0,0,1,0,0
ZqbJIM7rmO8.005.mp4,train,3,3,3,3,3
aptKaxP81xA.002.mp4,train,0,0,0,1,0
izq1ogkfedI.004.mp4,train,2,2,3,3,2
VmXZ2jMWuvk.004.mp4,train,0,0,0,0,0
ll_chn4R32Y.000.mp4,train,1,0,2,1,1
Gs-AdRcYSPo.000.mp4,train,2,3,2,2,3
_X6_C_Oy9VA.001.mp4,train,2,2,1,0,2
shAhNNV-zHA.002.mp4,train,2,3,1,2,3
Cvuu76B-bxA.005.mp4,train,1,1,1,1,0
TursJyaFzqY.002.mp4,train,0,1,0,0,0
A7qb47cmxJo.000.mp4,train,1,2,2,2,2
vOxgWKGNEYc.000.mp4,train,0,3,1,3,2
Y1LrgyCJtpU.001.mp4,train,0,0,1,0,0
leslBYwG8kc.002.mp4,train,3,2,3,1,2
qD15qWMepxU.003.mp4,train,0,1,0,1,1
EA8BEYAZqAA.004.mp4,train,3,3,3,3,3
Eh7WRYXVh9M.000.mp4,train,2,1,2,2,1
2q8orkMs2Jg.003.mp4,train,3,3,2,1,3
F1lAPYh4t3U.000.mp4,train,3,3,3,3,3
cxJ0u6r0-pU.001.mp4,train,0,1,2,3,2
hfUH9Am-Izs.000.mp4,train,1,1,0,2,2
modNfUPt3F4.002.mp4,validation,3,2,2,2,1
h6LOjpCRXtY.005.mp4,validation,1,1,0,2,0
WER4ww680QQ.004.mp4,validation,1,0,0,0,1
c4XnKouozXU.002.mp4,validation,0,2,1,2,0
OEKg-Tvwcbk.002.mp4,validation,0,1,1,0,1
PtA7yAu9-VE.003.mp4,validation,3,3,2,2,3
TmpP2fXeVtk.004.mp4,validation,2,1,1,1,1
1uC-2TZqplE.002.mp4,validation,2,3,3,3,2
_01AyUz9J9I.003.mp4,validation,2,3,3,0,3
_RfHkyf68Zs.000.mp4,validation,1,0,1,2,0
n6JNJurop2U.005.mp4,validation,3,1,3,1,2
dB65He57Ki8.003.mp4,validation,3,3,3,3,3
7T-KyMnEbJM.000.mp4,validation,3,2,1,0,3
n0acEDmc0mA.001.mp4,validation,3,3,3,3,2
IQdz0Pd-L2Y.000.mp4,validation,1,1,1,0,1
OuE91U_n04E.005.mp4,validation,2,3,1,2,2
NDC375coN1o.004.mp4,validation,0,0,0,0,0
836kYlEs9GI.004.mp4,validation,0,0,0,0,2
3yU-7AXnFCM.004.mp4,validation,0,1,0,0,0
fBMKlYUjA9E.004.mp4,validation,3,3,2,2,3
1XkKu4LBvog.004.mp4,validation,1,1,3,1,3
8s0R8r6UsU0.002.mp4,validation,1,1,0,3,2
9uMpKla2OQM.005.mp4,validation,2,0,3,1,1
MSlMVMM8obY.000.mp4,validation,2,1,2,1,3
8PXQ_5tUv74.003.mp4,validation,3,2,2,3,3
FaBTYkzhuK4.004.mp4,validation,1,1,2,1,1
e5gDLMLOE9U.000.mp4,validation,3,3,2,2,3
qLV1a_611kA.005.mp4,validation,2,2,2,2,3
Z3E1jkaNRKs.004.mp4,validation,1,2,3,3,0
ay4cdKr1I0o.002.mp4,validation,3,3,3,3,3
cvHqtadNJDo.002.mp4,validation,1,3,2,3,2
dLaqub4BEsA.000.mp4,validation,3,3,3,3,3
lyznxF-Pj6g.000.mp4,validation,1,2,1,1,1
qCFFW1dM8V8.000.mp4,validation,1,1,1,1,0
rTG9gtci67c.003.mp4,validation,2,1,1,1,1
VugKq4gOi50.001.mp4,validation,2,2,3,3,3
5Ku4_r_Yxsk.004.mp4,validation,3,3,2,3,3
69BopbFc34U.003.mp4,validation,0,0,0,0,0
mZQP06F94u8.005.mp4,validation,3,2,2,0,3
U22Jy0m5xSQ.002.mp4,validation,2,2,0,2,2
6nbxAP_ZKQQ.004.mp4,validation,2,1,1,2,3
jPpZkVzQywk.002.mp4,validation,1,2,1,1,2
BlvmREgt2C0.004.mp4,validation,3,3,3,2,3
XDwSKV_-Rhc.000.mp4,validation,3,3,3,3,3
gsleSGEZHAs.003.mp4,validation,3,3,3,3,2
T3v3-2tvV0s.005.mp4,validation,0,0,0,1,0
PJxgOFaaUZM.005.mp4,validation,2,3,2,3,3
5Eez38v8TuU.001.mp4,validation,1,1,3,1,0
0tse0Fsy_rg.003.mp4,validation,1,0,0,0,0
4VwcU0ROy5k.005.mp4,validation,2,0,1,1,2
SFHklR7lWCA.001.mp4,validation,2,3,3,1,3
Ie2y_yOeKpo.001.mp4,validation,3,3,3,2,2
i4IVTm3uvoM.003.mp4,validation,2,2,2,2,2
KVepk_9iPEU.004.mp4,validation,2,3,3,3,2
B77ZCcCMrkM.001.mp4,validation,3,3,3,3,3
_7s27dUoYVg.004.mp4,validation,2,3,3,3,3
a38rz5AIslE.000.mp4,validation,2,3,3,3,1
xyOq5SL0Evc.005.mp4,validation,2,3,3,3,2
cOo5N1qblyw.000.mp4,validation,1,1,1,1,0
AWe6ZZUmlZw.001.mp4,validation,0,0,0,0,0
0QTR0WiJSNk.004.mp4,validation,1,1,2,2,1
Pkgi4--hwfo.003.mp4,validation,2,2,1,3,1
VhHnmeRABJw.001.mp4,validation,3,2,2,3,1
ua5c716lu5s.000.mp4,validation,3,1,3,2,2
WER4ww680QQ.002.mp4,validation,2,1,3,0,3
-N6QKrbnaDs.002.mp4,validation,1,0,0,0,2
NoHext7JXYU.004.mp4,validation,2,1,2,1,1
wr4dP9MuHME.000.mp4,validation,1,2,2,1,2
FGkS4vJYOpM.005.mp4,validation,1,1,0,2,1
xsLvl2qGrxU.005.mp4,validation,3,2,2,2,2
-BDSWZIF-WY.000.mp4,validation,2,1,1,1,1
jTkEWnuDnbA.005.mp4,validation,1,1,0,1,2
4kIHxR6s1L4.000.mp4,validation,3,3,3,3,3
8Z6PrQdqffA.000.mp4,validation,1,1,0,1,0
2c42A4Z7qPE.002.mp4,validation,3,3,3,3,3
9o10YrQykMk.005.mp4,validation,2,2,2,2,1
mFz5Fbs97QA.001.mp4,validation,1,0,0,2,0
_2DSmy36OEM.000.mp4,validation,1,0,1,1,0
84emxO86qa8.004.mp4,validation,3,3,3,3,3
7IegDaeNlik.004.mp4,validation,2,0,2,0,0
RsYSOFRFszk.003.mp4,validation,0,0,1,0,1
XakgMBMmtMQ.003.mp4,validation,0,0,0,0,0
50gokPvvMs8.003.mp4,validation,0,0,0,3,0
xA2OJtxFoeg.002.mp4,validation,0,2,2,0,1
vUKex2msIEU.000.mp4,validation,1,1,2,3,2
0ObEtA6Q8vU.004.mp4,validation,3,3,3,1,2
lnawWqnGpMc.001.mp4,validation,0,0,0,0,0
bTLTLzXehPE.000.mp4,validation,2,0,3,0,2
kSk-rf7a1Ig.004.mp4,validation,0,0,1,2,1
fk_ggmC872E.005.mp4,validation,2,2,2,2,3
7fOxteINSUg.005.mp4,validation,0,0,0,0,0
-DOqN0d8KHw.001.mp4,validation,1,2,1,1,1
lNG_XdqMf0g.001.mp4,validation,3,3,3,3,3
PReOtefm17s.001.mp4,validation,2,2,2,0,1
EYhvnALhXt8.002.mp4,validation,0,1,0,3,1
WfCSCxADlrg.000.mp4,validation,0,0,0,0,1
m0tNIKbEwHE.005.mp4,validation,3,3,2,3,3
8QtlG5ujHyc.003.mp4,validation,3,3,1,1,3
kvNiQ7LVQnY.000.mp4,validation,3,2,3,3,2
DzqJmiQjsZ4.001.mp4,validation,3,2,2,2,2
r1YAW67aevY.004.mp4,validation,0,0,0,0,0
phjVMKGYBKs.000.mp4,validation,2,3,1,3,3
Gtq5nfRlRx8.003.mp4,validation,2,2,0,2,2
1izSTcQI7H4.005.mp4,validation,1,2,3,3,2
g0Zlp-F6Z6E.005.mp4,validation,2,2,0,3,3
8RVJqjILSD0.005.mp4,validation,2,0,3,2,1
l3RE0rN7oEg.004.mp4,validation,3,3,3,3,3
LCafv-LfC3Y.002.mp4,validation,2,1,2,2,1
hjQpiGBO1Ao.000.mp4,validation,0,0,1,1,0
L9sG80PI1Gw.002.mp4,validation,2,2,3,2,3
FkuwzJcoRVI.002.mp4,validation,1,1,0,2,1
AZj2VoCcayA.002.mp4,validation,0,0,0,1,0
WTzDOt2GO1M.000.mp4,validation,0,0,0,0,0
Ep2F3e1xiPc.000.mp4,validation,3,3,2,2,3
VQMizni7nY0.002.mp4,validation,0,1,1,0,1
wBCSJVBr4ZE.003.mp4,validation,1,2,3,2,0
5lqg3tAI9H0.004.mp4,validation,0,0,0,0,0
qD15qWMepxU.002.mp4,validation,1,2,2,0,2
fBcc1UMtZME.002.mp4,validation,1,1,1,0,1
DefePa0_6Sg.000.mp4,validation,0,0,0,0,0
o6JCQlOC3oE.004.mp4,validation,0,0,0,0,0
XpY-cxkbYdo.005.mp4,validation,0,0,0,0,1
LGPm8ok6kVo.005.mp4,validation,2,2,1,2,2
Kv0kZgqZEM0.000.mp4,validation,0,1,2,1,0
nlIrqbcvqLk.002.mp4,validation,0,2,1,1,1
h_GDQ9_H1es.000.mp4,validation,3,2,2,3,3
176vWywoq9E.003.mp4,validation,0,0,1,0,1
qmiBcHJpKR0.002.mp4,validation,3,2,2,3,3
-8asrRvfJWA.001.mp4,validation,2,1,1,2,2
m_9aygJNij8.000.mp4,validation,1,1,0,0,2
L5PkZA1ErYY.001.mp4,validation,0,1,2,0,1
PYYC0Jiwfdg.001.mp4,validation,3,2,2,2,2
MrfJ1qDJAwo.000.mp4,validation,0,1,1,0,0
BS0wgLXqFgc.004.mp4,validation,1,1,2,1,1
J5Q9cutAmY8.001.mp4,validation,2,2,2,3,0
RQeoo3idUJc.002.mp4,validation,1,1,1,1,2
Q4z4GRUtccE.003.mp4,validation,0,1,3,1,1
mZzWhUI0CP0.004.mp4,validation,1,2,0,2,0
Sb1b8JMVhLs.003.mp4,validation,2,3,3,3,3
Cng72emlXAM.001.mp4,validation,2,1,3,1,1
eAkWSjU-JyY.003.mp4,validation,2,1,2,2,2
3zAyM2edy1g.003.mp4,validation,0,1,2,2,0
W0Ay5uul8j0.005.mp4,validation,1,1,1,2,1
do8FmnQbI5I.002.mp4,validation,2,2,0,2,2
Xauhek9-iKA.005.mp4,validation,3,3,3,3,1
ADa9rkwF2uA.005.mp4,validation,2,1,3,2,2
NyQ2K2J3N0s.001.mp4,validation,0,0,0,0,0
WuHLxhCSnGs.000.mp4,validation,1,2,2,2,1
knpgk7LAMb0.001.mp4,validation,0,0,0,0,0
jpPZVmzleAo.003.mp4,validation,0,1,0,0,1
dmycfNpiWCE.000.mp4,validation,2,2,3,3,3
yRVvI1x2DBI.000.mp4,validation,0,1,0,2,0
8OckVmEZ8X8.004.mp4,validation,1,3,3,2,1
YPnuq0tDDqk.005.mp4,validation,1,0,1,0,3
fipvPdFbKN4.001.mp4,validation,2,1,1,1,3
jd9_8OPxM3A.001.mp4,validation,1,1,3,2,2
jlHKgXrxCu8.003.mp4,validation,1,2,2,2,1
4JjpfL4y3XM.003.mp4,validation,3,3,3,3,2
P6g1mZ3f76U.000.mp4,validation,1,1,0,2,0
lAJWoIcgXlU.003.mp4,validation,3,3,0,3,2
JKDEEwxZwrw.004.mp4,validation,2,2,0,2,2
AR3UwbmgKuQ.000.mp4,validation,1,0,0,0,0
OZlpENU9h28.001.mp4,validation,2,2,1,1,1
Me22JENkhJA.002.mp4,validation,0,0,0,0,1
mZzWhUI0CP0.001.mp4,validation,2,2,1,2,1
VxtZDXM0cuQ.004.mp4,validation,1,1,1,2,1
E49FxumXPnc.000.mp4,validation,3,3,3,1,3
y3_71Wpt9eA.001.mp4,validation,0,1,1,0,0
y-0p6fGXLD0.005.mp4,validation,1,1,2,0,1
LKc69Et2Jg8.001.mp4,validation,2,1,3,2,3
54JawR1x0II.003.mp4,validation,2,2,1,3,2
s6N1pv5lzrU.005.mp4,validation,1,3,3,1,3
iqs7mZbg5UI.004.mp4,validation,2,1,2,2,1
xfLVThCzEEk.001.mp4,validation,1,2,1,1,2
85isLsZHZpo.003.mp4,validation,3,3,2,3,3
_ZAqTHlu2ts.003.mp4,validation,0,0,0,0,0
EAMHqNxa9yY.005.mp4,validation,0,0,0,0,0
j08b_trEQrU.001.mp4,validation,1,2,2,3,1
sC2k2CD1jC0.002.mp4,validation,0,0,0,0,0
CpmR-91GxmY.001.mp4,validation,3,3,3,2,3
4VwcU0ROy5k.000.mp4,validation,2,2,3,3,1
WwGca41TJVU.001.mp4,validation,0,0,0,0,0
HCkDd0UnUgo.005.mp4,validation,1,1,0,2,1
H0_4dZMjUow.000.mp4,validation,3,3,3,3,3
KM6Nc_VipyQ.003.mp4,validation,3,3,3,3,2
fsLf6Xv_Gbk.004.mp4,validation,3,2,3,3,3
XQZ5M9oLkXw.004.mp4,validation,3,3,3,3,3
nEm44UpCKmA.003.mp4,validation,1,0,1,1,0
VuadgOz6T7s.003.mp4,validation,0,0,0,0,0
fSkQXqXR7D0.003.mp4,validation,2,3,2,2,2
AFvUxDwJB84.005.mp4,validation,1,1,1,1,0
2UqnC_rFcRQ.005.mp4,validation,2,2,2,1,1
yUESJPS0wS8.003.mp4,validation,2,1,1,3,1
alucqviYJFE.005.mp4,validation,2,2,1,2,3
oYiWW-Qc0rs.003.mp4,validation,1,1,1,3,2
1CYzbX8AaP8.005.mp4,validation,1,1,1,0,1
h6LOjpCRXtY.003.mp4,validation,1,1,2,1,0
3hKgh9AB3tk.000.mp4,validation,0,0,0,1,0
Ie2y_yOeKpo.003.mp4,validation,3,2,2,0,3
BBSB9OJdb0Q.003.mp4,validation,2,1,1,1,0
mZ3vypXAfHg.004.mp4,validation,3,2,3,2,3
3JzvXA-Zfbs.004.mp4,validation,2,0,2,0,1
pZxqWp0e-Ik.003.mp4,validation,1,1,3,2,1
_fJcW5234bY.001.mp4,validation,2,3,2,2,2
fUf2XzWpSVo.003.mp4,validation,2,3,3,1,2
Jhz5ssCKaug.000.mp4,validation,0,0,0,0,0
5hFRSHAis2E.001.mp4,validation,3,2,3,2,2
JBiq9X_-r84.005.mp4,validation,1,1,1,0,1
3tPq9fNOXZQ.004.mp4,validation,2,1,3,1,2
hqe-8SMJGmc.005.mp4,validation,3,3,2,2,3
yRVvI1x2DBI.003.mp4,validation,0,2,2,2,1
u5mRlNCQ0BQ.001.mp4,validation,3,2,1,1,3
8lg8A_zFOmg.002.mp4,validation,0,0,1,0,2
b-qfeGqPd04.003.mp4,validation,1,1,2,1,0
vHc0pnY9BoI.000.mp4,validation,1,0,2,0,1
mKWscEow1U8.001.mp4,validation,1,1,2,1,1
oU7zAWm_01o.005.mp4,validation,2,0,2,1,3
wr4dP9MuHME.002.mp4,validation,1,0,1,1,1
jZl3Rq1MRQg.001.mp4,validation,1,2,0,1,3
19pTUX8KfYM.005.mp4,validation,2,3,3,3,2
F1lAPYh4t3U.005.mp4,validation,3,3,3,3,3
bPLhV0PGR50.000.mp4,validation,1,2,2,3,1
8hW6WfYBP18.000.mp4,validation,0,0,0,0,2
XAO4l8Ej-J8.001.mp4,validation,3,3,2,3,3
6uqXoPJSoPg.002.mp4,validation,3,3,3,3,3
0VnZngec8sc.002.mp4,validation,0,1,1,2,1
TQHzCznQ14Y.001.mp4,validation,2,3,2,3,2
BeyIfaH64xY.002.mp4,validation,1,1,1,2,2
3HA2W1s4oP8.004.mp4,validation,0,0,2,1,1
SfldZBPyPFo.000.mp4,validation,0,0,1,0,0
u_qvbRpm88k.003.mp4,validation,1,1,0,0,2
8OGiv7FetSQ.005.mp4,validation,3,2,0,0,2
QXFRE_pjrAE.004.mp4,validation,2,1,1,2,3
nFP7EEgz0Xg.000.mp4,validation,0,0,1,0,0
BjQ95T-Dw1U.001.mp4,validation,0,1,0,0,0
fipvPdFbKN4.005.mp4,validation,0,0,0,0,1
LRU4jLhKaak.001.mp4,validation,3,3,3,3,3
z3DO3tdrsnQ.004.mp4,validation,3,3,2,3,3
mDRMCwSD3Ms.004.mp4,validation,1,2,3,3,3
kDJigDGDJTo.004.mp4,validation,1,3,3,0,2
Bo-mrL28d8M.001.mp4,validation,0,0,0,0,0
PHoVRr0MQ5c.001.mp4,validation,3,3,1,3,2
BzMLhulrt0Q.000.mp4,validation,0,0,0,0,0
P0ZzjnS8E24.004.mp4,validation,1,0,1,1,0
FNHMXPaHll0.003.mp4,validation,3,3,1,2,2
xsDABUrvs6w.000.mp4,validation,0,0,0,0,0
Kmrd1MsZKmQ.004.mp4,validation,2,3,2,2,2
x0mD5kr2hu4.001.mp4,validation,3,3,2,2,3
Q6We7dJplls.003.mp4,validation,3,3,2,2,2
xtDw9TlWiww.001.mp4,validation,1,1,1,2,0
12Ezy1y1cWY.004.mp4,validation,0,0,0,0,0
ax1Fck6zMzk.001.mp4,validation,2,2,3,3,1
K9h_wA30XgM.001.mp4,validation,1,0,0,0,0
Isa3WdmciZQ.005.mp4,validation,2,0,2,0,3
bTLTLzXehPE.005.mp4,validation,2,2,2,1,2
FwjoTGcsFNg.004.mp4,validation,3,3,3,3,3
liRQoL7SsPw.003.mp4,validation,2,1,0,0,1
UipoC_HLOP0.000.mp4,validation,1,2,2,1,1
CQR-eM3mTFU.000.mp4,validation,2,2,1,1,3
evrzg3Pzyc0.004.mp4,validation,0,0,0,0,0
wYZJ2HXfvmQ.004.mp4,validation,0,1,1,1,0
nfEhF5GBQpo.001.mp4,validation,2,1,1,2,3
VForU0EmBr0.002.mp4,validation,0,0,0,0,0
yVSfQZGt1co.005.mp4,validation,2,1,1,2,2
dl9IT3OvI0o.005.mp4,validation,3,2,2,2,3
1uC-2TZqplE.005.mp4,validation,0,1,0,2,0
hnMp0eX28es.002.mp4,validation,2,2,1,0,2
iiW_nu6JITY.000.mp4,validation,1,2,2,2,1
i4IVTm3uvoM.004.mp4,validation,1,2,2,1,1
Q8bdpKNp698.000.mp4,validation,0,1,0,0,1
Tg8a_iNEamM.003.mp4,validation,0,0,0,0,0
qjWi69HY2Fc.001.mp4,validation,1,1,0,0,0
Kbcvurfuvhk.001.mp4,validation,0,1,0,2,1
squHxV3QXlQ.000.mp4,validation,1,2,2,1,2
LeuT6NgJ6N8.003.mp4,validation,2,3,3,3,2
p_mu11crx-s.002.mp4,validation,0,0,0,0,0
9rF3BEXetOo.003.mp4,validation,2,0,1,0,2
tCnfvBwWVKw.001.mp4,validation,0,0,1,1,0
t9wFHk9TM-U.001.mp4,validation,1,0,1,3,0
Kv0kZgqZEM0.002.mp4,validation,0,1,1,1,0
51KRxB3g7A8.004.mp4,validation,3,2,3,3,3
zFVjcb45pjI.005.mp4,validation,0,0,0,0,0
bnoPmV0_aIc.001.mp4,validation,1,3,1,3,2
hDqsuyVeWmw.005.mp4,validation,3,3,3,3,3
2DZb5yIc6Fg.004.mp4,validation,0,0,0,0,0
8hW6WfYBP18.003.mp4,validation,0,1,0,0,0
Alox0G4xUfM.001.mp4,validation,2,2,2,2,3
tASMzbFSxsQ.004.mp4,validation,3,3,3,2,3
L-C1blPD_ec.002.mp4,validation,0,0,1,0,0
4T9UUWWRE94.001.mp4,validation,2,2,3,1,1
WfCSCxADlrg.003.mp4,validation,0,0,0,0,0
8OGiv7FetSQ.003.mp4,validation,2,2,1,2,2
UzgW75Fd4jU.000.mp4,validation,0,0,0,0,0
YocrYFLm4CM.005.mp4,validation,1,2,3,2,0
HrddpXxWFns.004.mp4,validation,3,3,3,3,3
xZ9iwqHw7GY.001.mp4,validation,2,2,0,0,1
dvCKoyBG1pE.003.mp4,validation,3,3,3,1,3
CGfr9jl8w4Y.000.mp4,validation,2,1,2,0,1
nndDX4RgU1w.004.mp4,validation,3,3,3,2,2
itQ2wSlXqCw.004.mp4,validation,1,1,1,0,1
bJktioZ5Yxk.005.mp4,validation,2,2,3,3,2
bBqZyG-9ksM.000.mp4,validation,2,1,3,1,2
HPEemWelY1E.003.mp4,validation,2,2,3,1,1
t0_DAgeU4nM.001.mp4,validation,1,2,1,1,0
esk_mav4MRk.004.mp4,validation,0,0,1,3,1
MvWDky9ZaWU.001.mp4,validation,3,3,3,3,3
5BPGRteF64Y.000.mp4,validation,1,2,0,0,2
MCr6FmFAhak.002.mp4,validation,3,2,3,2,2
V2nvyZB-JNM.000.mp4,validation,1,1,1,1,1
x0CZuHnJ0Hs.001.mp4,validation,0,1,1,0,1
0G9vplL8ae8.004.mp4,validation,0,1,0,0,1
Gtq5nfRlRx8.005.mp4,validation,3,2,1,3,3
4JYmE9a21aI.001.mp4,validation,2,2,2,2,2
Bo-mrL28d8M.005.mp4,validation,0,0,0,0,0
bN2IM-rqZlc.001.mp4,validation,0,0,0,0,0
7WixH0aSfqI.000.mp4,validation,3,3,3,2,3
nUbhRInpVbA.002.mp4,validation,1,0,1,1,1
AlEqtGWa43g.004.mp4,validation,2,1,2,1,1
si_gZCrLa4A.004.mp4,validation,1,0,2,0,1
hrat_RJczFM.000.mp4,validation,1,1,1,2,1
0qtCdb23_2g.000.mp4,validation,0,1,0,2,3
x6Tluj4dJTU.000.mp4,validation,2,2,2,2,2
fG-hvGTHoec.000.mp4,validation,0,1,0,1,2
o6JCQlOC3oE.001.mp4,validation,1,0,1,0,0
tiVKJWLzmk4.003.mp4,validation,1,3,2,1,3
ApPnsnIZozw.002.mp4,validation,3,1,2,1,1
TK6hBCARiHI.005.mp4,validation,2,2,1,1,1
qP1UtCbMaW4.002.mp4,validation,2,2,3,0,1
Ywfun1LIwOE.000.mp4,validation,2,3,1,3,3
XFpzukISe6s.001.mp4,validation,1,0,0,0,0
JxxF9y61ujA.001.mp4,validation,0,1,1,1,0
YNlhBpVk1tw.003.mp4,validation,0,0,1,0,0
KfurkMyjD-c.005.mp4,validation,1,1,2,1,2
4lj66h4CXI8.004.mp4,validation,2,2,1,3,2
OxaBanUE6KE.000.mp4,validation,2,2,1,3,2
cZ6xhB5yhfY.005.mp4,validation,0,1,0,3,0
_g3M_MoFIvA.002.mp4,validation,3,2,2,0,2
_QXI4n_FRN4.002.mp4,validation,2,2,3,3,2
grhDDOLsBho.003.mp4,validation,1,0,1,0,0
MbufNmC0JL0.001.mp4,validation,3,3,3,3,3
jFx6AEw6viQ.000.mp4,validation,0,0,0,0,0
G7hYffrZ1Hc.001.mp4,validation,3,2,1,2,1
nB-fPmvZg3U.004.mp4,validation,1,1,3,1,2
dvU5jYExl0o.002.mp4,validation,0,1,1,3,0
mZzWhUI0CP0.003.mp4,validation,2,2,0,2,3
okSmKH2k5lE.004.mp4,validation,0,0,0,1,0
mwjoabuP-GM.000.mp4,validation,1,2,1,2,1
kV7MFI2_ddo.001.mp4,validation,1,0,0,1,1
ins5QQc2dR0.002.mp4,validation,0,0,0,0,0
OiDyfO2zB7s.004.mp4,validation,0,0,1,0,0
bcRPLKygrNk.005.mp4,validation,3,1,0,1,0
MvWDky9ZaWU.004.mp4,validation,3,3,3,3,3
txU8yE9d-4k.002.mp4,validation,0,0,0,0,0
54K75EhiTEk.001.mp4,validation,0,1,1,0,0
_UnoRkHkYB8.004.mp4,validation,2,3,2,2,2
5VG1EgzvprE.002.mp4,validation,3,3,2,3,3
qFYgMFMal_s.002.mp4,validation,2,2,2,3,1
N5YT0FFd3-s.002.mp4,validation,1,2,3,2,2
e07IozLUeKc.004.mp4,validation,1,2,1,2,2
iFSF6v3xw_k.000.mp4,validation,2,2,1,2,3
PVm7Om88BSw.004.mp4,validation,0,1,1,3,0
s1DOqsQoN5s.004.mp4,validation,0,0,0,0,0
9cHxDnk6SUs.004.mp4,validation,1,3,1,1,2
IMCEXoAkZv4.003.mp4,validation,3,3,3,3,2
U2RemWUyjts.001.mp4,validation,0,2,1,2,2
1m4WjLRKTwc.000.mp4,validation,3,1,2,1,2
mZzWhUI0CP0.002.mp4,validation,3,3,3,3,2
dmOKZLeFKCM.001.mp4,validation,3,2,2,3,1
kUpkeJDcxaE.001.mp4,validation,2,2,2,1,1
OdwK_oMdfSU.001.mp4,validation,2,3,1,3,1
8gvBbE6iZNo.000.mp4,validation,1,2,3,3,1
B77ZCcCMrkM.002.mp4,validation,2,2,2,2,3
VugKq4gOi50.003.mp4,validation,2,2,3,2,2
XndWJ1ieKwY.000.mp4,validation,0,0,0,3,0
hvGLlMhj7iE.002.mp4,validation,2,3,2,3,3
uwYQKM_STCw.001.mp4,validation,2,0,0,0,2
fsCK8Xuzl1Y.002.mp4,validation,3,2,1,2,3
Lu9UNCSpQZM.002.mp4,validation,3,2,2,2,3
NYlFsljF0VM.004.mp4,validation,1,2,1,3,0
AvuGsnkWjt8.000.mp4,validation,1,1,3,1,2
8narByy2B5g.005.mp4,validation,1,0,1,0,2
nZC82V87Pm0.003.mp4,validation,1,1,0,2,1
0a5FOYBAIcc.001.mp4,validation,1,0,0,0,1
P9WDAY-MFzk.001.mp4,validation,1,2,2,2,1
o_kTWEEjtyw.002.mp4,validation,0,0,0,0,0
Y6iogSmj6FQ.004.mp4,validation,1,0,1,1,0
CAuVlnNy95E.002.mp4,validation,3,3,2,0,3
c3esnCQDoKc.000.mp4,validation,2,3,2,3,1
twmdh5zdvfg.001.mp4,validation,1,0,0,0,0
K3-YXXLR0Ho.001.mp4,validation,1,1,2,2,1
EfQ2eU2MFEc.000.mp4,validation,3,2,3,2,2
8i7H-uSCQcc.003.mp4,validation,0,0,2,3,2
qyHn_jrNL48.001.mp4,validation,0,0,0,0,0
Vj-Cmtqv_qY.000.mp4,validation,2,1,1,2,3
HT_8WpgGqjk.005.mp4,validation,1,3,1,2,1
mxLRr3YqgMU.003.mp4,validation,0,1,3,3,0
O2wMPdp2-Is.003.mp4,validation,3,3,3,3,3
vqLtOsoNPnU.003.mp4,validation,2,2,3,2,2
65xWDhgq1OE.002.mp4,validation,2,3,2,3,3
SkNO4x-LSgE.000.mp4,validation,1,0,0,1,2
Lt89YrQHF_w.000.mp4,validation,0,0,2,1,0
Zwu5Y5r3Lrs.005.mp4,validation,2,2,2,2,2
2c42A4Z7qPE.000.mp4,validation,3,2,1,3,3
7wsksuXYoMY.003.mp4,validation,3,3,3,2,3
2_OOIcYfLV0.000.mp4,validation,1,1,0,1,2
DmYsoYs9jyI.000.mp4,validation,0,0,0,0,0
C-48U5oDuvw.001.mp4,validation,2,2,2,2,2
k4QmzZuQl9s.002.mp4,validation,3,3,3,2,2
bSeTNdOtK7I.002.mp4,validation,2,1,1,2,0
zyGz_H1UTnQ.002.mp4,validation,0,1,1,3,0
0u56Q_QmxIM.001.mp4,validation,1,2,3,3,1
Vk3scj5vhd4.002.mp4,validation,2,1,2,1,0
teRgvZ63_2I.002.mp4,validation,1,1,0,2,2
DXYRJ8PReoE.005.mp4,validation,2,1,2,0,1
p-OcwNFQB0U.004.mp4,validation,1,0,1,0,1
cx8IycWgMVs.002.mp4,validation,0,0,0,0,2
z3DO3tdrsnQ.005.mp4,validation,3,3,3,3,3
YSqiT8g7SYM.002.mp4,validation,3,2,2,1,1
r2HcJYjGK5s.002.mp4,validation,3,1,1,1,1
